,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,movavg14day,stddiv14day,uppbound,lowbound,Call
201,IDFC,EQ,01-Mar-2018,52.95,52.4,53.4,52.4,52.4,52.6,52.8,2756352,145535033.45,14027,1161910,42.15,52.6992857142857,0.6256008101232553,53.95048733453221,51.44808409403919,Short
202,IDFC,EQ,05-Mar-2018,52.6,52.4,52.55,50.65,51.1,51.25,51.45,3554389,182878240.55,9937,1864308,52.45,52.584285714285706,0.6979829652511076,53.98025164478792,51.18831978378349,Hold Buy/ Liquidate Short
203,IDFC,EQ,06-Mar-2018,51.25,51.55,51.9,49.65,49.9,50.1,50.97,1876131,95627046.0,9399,724001,38.59,52.38714285714285,0.7381101499147122,53.86336315697227,50.91092255731343,Hold Buy/ Liquidate Short
204,IDFC,EQ,07-Mar-2018,50.1,50.0,50.15,48.4,48.5,48.75,49.1,8142598,399830455.5,17036,4703145,57.76,52.054285714285705,1.0543661186174673,54.16301795152064,49.94555347705077,Hold Buy/ Liquidate Short
205,IDFC,EQ,08-Mar-2018,48.75,49.15,49.3,48.3,48.5,48.75,48.91,8399486,410826242.3,14326,5352722,63.73,51.79785714285713,1.3364486727688518,54.47075448839484,49.12495979731943,Hold Buy/ Liquidate Short
206,IDFC,EQ,09-Mar-2018,48.75,48.95,49.65,48.65,49.0,49.05,49.13,6917381,339836162.05,23279,4004814,57.89,51.61071428571427,1.5151565762488153,54.64102743821191,48.58040113321664,Hold Buy/ Liquidate Short
207,IDFC,EQ,12-Mar-2018,49.05,49.65,50.35,49.15,50.3,50.15,49.72,4213818,209523080.9,14714,2323002,55.13,51.43357142857142,1.5843543074164828,54.602280043404384,48.26486281373845,Hold Buy/ Liquidate Short
208,IDFC,EQ,13-Mar-2018,50.15,50.1,51.7,49.9,51.45,51.3,51.03,6765039,345205084.6,14501,3992090,59.01,51.32785714285713,1.5561302030330908,54.44011754892331,48.21559673679094,Hold Short/ Liquidate Buy
209,IDFC,EQ,14-Mar-2018,51.3,51.0,51.65,50.5,51.3,51.15,51.16,4679366,239393265.35,17022,2551122,54.52,51.23999999999999,1.5259801389978809,54.29196027799575,48.18803972200423,Hold Short/ Liquidate Buy
210,IDFC,EQ,15-Mar-2018,51.15,51.2,51.7,51.0,51.35,51.25,51.26,3283026,168295880.05,14007,1911338,58.22,51.20571428571427,1.5192595073094193,54.24423330033311,48.16719527109544,Hold Short/ Liquidate Buy
211,IDFC,EQ,16-Mar-2018,51.25,51.25,52.35,50.85,51.05,51.15,51.55,5568590,287076890.25,15258,2649770,47.58,51.127142857142836,1.4663425382771427,54.05982793369712,48.19445778058855,Hold Short/ Liquidate Buy
212,IDFC,EQ,19-Mar-2018,51.15,51.0,51.35,49.5,49.75,49.75,50.27,5470939,275051257.3,11861,2883494,52.71,50.90357142857141,1.3249418399014758,53.553455108374365,48.253687748768456,Hold Buy/ Liquidate Short
213,IDFC,EQ,20-Mar-2018,49.75,49.5,50.4,49.25,50.1,49.95,49.98,3077673,153829457.75,8248,1466221,47.64,50.70571428571427,1.2315325929398577,53.168779471593986,48.24264909983456,Hold Buy/ Liquidate Short
214,IDFC,EQ,21-Mar-2018,49.95,50.55,50.6,49.5,49.65,49.9,50.16,5313515,266501722.95,23934,2916580,54.89,50.53499999999998,1.116490035782073,52.767980071564125,48.30201992843584,Hold Buy/ Liquidate Short
215,IDFC,EQ,22-Mar-2018,49.9,50.3,52.7,50.0,51.0,51.0,51.41,16613488,854169157.1,36091,6675900,40.18,50.43571428571427,0.9487863850183911,52.33328705575105,48.53814151567749,Hold Buy/ Liquidate Short
216,IDFC,EQ,23-Mar-2018,51.0,50.0,50.95,48.9,49.25,49.3,50.06,8568135,428892514.35,9981,3865269,45.11,50.336428571428556,0.9062569438919176,52.14894245921239,48.52391468364472,Hold Buy/ Liquidate Short
217,IDFC,EQ,26-Mar-2018,49.3,49.35,49.4,48.4,49.1,49.05,48.85,7550976,368862215.05,7746,4460772,59.08,50.18499999999999,0.9673099097699474,52.119619819539885,48.25038018046009,Hold Buy/ Liquidate Short
218,IDFC,EQ,27-Mar-2018,49.05,49.45,50.65,49.0,49.65,49.65,49.51,4656238,230530009.05,8185,2270358,48.76,50.2142857142857,0.9376871241825944,52.08965996265089,48.33891146592051,Hold Buy/ Liquidate Short
219,IDFC,EQ,28-Mar-2018,49.65,49.35,50.05,48.3,48.75,48.75,48.97,15912485,779261350.9,13402,11273823,70.85,50.218571428571416,0.931383232227962,52.08133789302734,48.35580496411549,Hold Buy/ Liquidate Short
220,IDFC,EQ,02-Apr-2018,48.75,49.05,50.4,48.85,50.1,50.2,49.74,2605023,129573801.3,5981,808313,31.03,50.26214285714285,0.8898848548805253,52.041912566903896,48.4823731473818,Hold Buy/ Liquidate Short
221,IDFC,EQ,03-Apr-2018,50.2,49.9,52.0,49.65,51.8,51.85,51.12,4705178,240508677.9,11964,1609318,34.2,50.36214285714284,0.9028431891400054,52.16782923542285,48.556456478862835,Hold Buy/ Liquidate Short
222,IDFC,EQ,04-Apr-2018,51.85,52.0,52.45,50.5,50.7,50.75,51.52,3617688,186396297.95,7619,1271159,35.14,50.397142857142846,0.9394796315102568,52.27610212016336,48.518183594122334,Hold Buy/ Liquidate Short
223,IDFC,EQ,05-Apr-2018,50.75,51.6,52.75,51.2,52.5,52.4,52.17,2806868,146446423.5,6566,843543,30.05,50.469285714285704,1.0363505813542029,52.54198687699411,48.3965845515773,Short
224,IDFC,EQ,06-Apr-2018,52.4,52.45,52.9,51.95,52.7,52.7,52.53,2284274,119993479.4,5097,607231,26.58,50.55999999999999,1.159190699118889,52.878381398237764,48.24161860176221,Short
225,IDFC,EQ,09-Apr-2018,52.7,53.2,53.45,52.5,52.55,52.75,52.91,3996147,211431407.85,7336,1919156,48.03,50.657142857142844,1.297295580882198,53.25173401890724,48.062551695378446,Hold Short/ Liquidate Buy
226,IDFC,EQ,10-Apr-2018,52.75,53.0,53.0,51.95,52.5,52.55,52.53,1620798,85144759.45,5234,451356,27.85,50.81857142857142,1.3831839365024636,53.58493930157634,48.05220355556649,Hold Short/ Liquidate Buy
227,IDFC,EQ,11-Apr-2018,52.55,52.6,52.9,51.6,52.55,52.75,52.43,3494167,183189516.65,7314,507975,14.54,50.99357142857141,1.423330909915722,53.84023324840285,48.14690960873996,Hold Short/ Liquidate Buy
228,IDFC,EQ,12-Apr-2018,52.75,52.75,52.75,52.05,52.5,52.45,52.28,2202464,115136329.45,5613,1239843,56.29,51.14499999999998,1.4404953741951254,54.025990748390235,48.26400925160973,Hold Short/ Liquidate Buy
229,IDFC,EQ,13-Apr-2018,52.45,52.5,53.0,52.1,52.25,52.4,52.47,2070519,108648559.1,4675,875537,42.29,51.22071428571427,1.4827337760198485,54.18618183775397,48.255246733674575,Hold Short/ Liquidate Buy
230,IDFC,EQ,16-Apr-2018,52.4,52.1,52.75,52.05,52.45,52.5,52.4,1272932,66706177.35,4620,461167,36.23,51.38785714285713,1.4736880923069204,54.335233327470974,48.440480958243285,Hold Short/ Liquidate Buy
231,IDFC,EQ,17-Apr-2018,52.5,52.5,52.8,52.25,52.45,52.45,52.49,1122396,58914386.35,4142,281394,25.07,51.64785714285713,1.3026728650767223,54.25320287301057,49.04251141270368,Hold Short/ Liquidate Buy
232,IDFC,EQ,18-Apr-2018,52.45,52.75,54.1,52.6,53.25,53.2,53.51,5397119,288813400.75,15896,1670218,30.95,51.93357142857142,1.2345887334087942,54.40274889538901,49.46439396175383,Short
233,IDFC,EQ,19-Apr-2018,53.2,53.1,54.0,52.75,53.6,53.75,53.61,2522463,135236752.65,6911,1089008,43.17,52.264999999999986,0.9728842922744834,54.21076858454895,50.31923141545102,Short
234,IDFC,EQ,20-Apr-2018,53.75,53.45,54.2,52.95,53.9,53.9,53.71,3391940,182168407.1,8601,1549222,45.67,52.548571428571414,0.7280728740247594,54.004717176620936,51.09242568052189,Short
235,IDFC,EQ,23-Apr-2018,53.9,53.95,54.35,53.35,53.6,53.5,53.9,2673201,144088970.0,6448,1008483,37.73,52.74714285714284,0.6863888623296744,54.11992058180219,51.37436513248349,Short
236,IDFC,EQ,24-Apr-2018,53.5,53.65,53.7,52.95,53.2,53.1,53.21,1348020,71727032.7,6239,561155,41.63,52.86785714285713,0.5967241157605597,54.06130537437825,51.674408911336016,Short
237,IDFC,EQ,25-Apr-2018,53.1,52.9,53.35,52.3,52.3,52.45,52.78,2852170,150536837.3,10410,1337784,46.9,52.911428571428566,0.5631758455114908,54.03778026245155,51.78507688040558,Hold Buy/ Liquidate Short
238,IDFC,EQ,26-Apr-2018,52.45,53.7,56.35,53.25,55.5,55.4,55.47,22975625,1274454877.25,48707,5254750,22.87,53.12142857142857,0.8729512907628336,54.867331152954236,51.3755259899029,Hold Short/ Liquidate Buy
239,IDFC,EQ,27-Apr-2018,55.4,55.95,57.3,55.2,57.0,57.0,56.59,10854215,614202833.3,29414,3569416,32.89,53.38428571428572,1.2687226422105338,55.921730998706785,50.84684042986465,Hold Short/ Liquidate Buy
240,IDFC,EQ,30-Apr-2018,57.0,56.8,60.5,55.75,58.35,58.7,58.88,21816336,1284554268.7,41759,8864063,40.63,53.837857142857146,1.9118745475879972,57.661606238033144,50.01410804768115,Hold Short/ Liquidate Buy
241,IDFC,EQ,02-May-2018,58.7,58.6,59.2,57.15,57.7,57.45,58.03,3238360,187907200.9,14036,1052461,32.5,54.237857142857145,2.1638718096947707,58.56560076224669,49.9101135234676,Hold Short/ Liquidate Buy
242,IDFC,EQ,03-May-2018,57.45,57.6,57.65,55.5,56.7,56.75,56.46,4327977,244345155.95,34279,1850641,42.76,54.53642857142858,2.1613229821032154,58.85907453563501,50.21378260722215,Hold Short/ Liquidate Buy
243,IDFC,EQ,04-May-2018,56.75,56.25,57.0,55.9,56.7,56.5,56.46,2445391,138054912.7,7076,892594,36.5,54.82142857142858,2.1307270595264645,59.082882690481505,50.55997445237565,Hold Short/ Liquidate Buy
244,IDFC,EQ,07-May-2018,56.5,56.5,57.1,55.6,55.9,55.95,56.36,2756903,155391546.95,6116,1524379,55.29,55.10428571428572,2.045703618978999,59.19569295224372,51.01287847632773,Hold Buy/ Liquidate Short
245,IDFC,EQ,08-May-2018,55.95,55.9,57.1,55.8,56.2,56.2,56.42,3706880,209152896.7,26925,1547775,41.75,55.385000000000005,1.9254799601459236,59.235959920291855,51.534040079708156,Hold Buy/ Liquidate Short
246,IDFC,EQ,09-May-2018,56.2,56.25,56.5,54.6,54.8,55.05,55.38,3912623,216670894.35,16103,1740419,44.48,55.518571428571434,1.8487370206249025,59.21604546982124,51.82109738732163,Hold Buy/ Liquidate Short
247,IDFC,EQ,10-May-2018,55.05,55.1,55.2,53.3,53.5,53.55,54.11,3932508,212778608.7,7956,1834574,46.65,55.55428571428572,1.8135248902270398,59.1813354947398,51.92723593383164,Hold Buy/ Liquidate Short
248,IDFC,EQ,11-May-2018,53.55,53.8,55.35,53.6,54.75,54.7,54.76,4096305,224294736.3,11093,1655943,40.43,55.62928571428572,1.752055778378622,59.133397271042966,52.12517415752848,Hold Buy/ Liquidate Short
249,IDFC,EQ,14-May-2018,54.7,54.7,55.1,53.25,53.75,53.7,54.03,3447136,186248533.15,7219,1301055,37.74,55.63857142857143,1.742504197734211,59.12357982403985,52.15356303310301,Hold Buy/ Liquidate Short
250,IDFC,EQ,15-May-2018,53.7,53.85,55.0,51.2,52.7,52.8,53.15,3854278,204849285.45,9256,1506476,39.09,55.63428571428572,1.7489984575167792,59.13228262931928,52.136288799252156,Buy
251,IDFC,EQ,16-May-2018,52.8,52.7,53.4,51.3,51.95,51.95,52.08,5637280,293598678.8,14767,2698624,47.87,55.58428571428572,1.8442831181195285,59.272851950524775,51.895719478046665,Buy
252,IDFC,EQ,17-May-2018,51.95,52.15,52.6,50.2,51.7,51.75,50.94,8815572,449034026.8,11524,4197256,47.61,55.26071428571429,2.224141889101867,59.70899806391803,50.812430507510555,Buy
253,IDFC,EQ,18-May-2018,51.75,51.7,52.65,50.75,51.35,51.35,51.82,3750558,194364253.25,10285,1179026,31.44,54.92000000000001,2.36569716509184,59.65139433018369,50.188605669816326,Buy
254,IDFC,EQ,21-May-2018,51.35,51.35,51.8,49.55,49.75,49.8,50.21,4782772,240158877.55,11912,2492115,52.11,54.3007142857143,2.384051058712871,59.06881640314004,49.53261216828856,Hold Buy/ Liquidate Short
255,IDFC,EQ,22-May-2018,49.8,50.0,51.2,49.45,51.15,51.0,50.65,2712981,137404008.35,5895,1477646,54.47,53.77357142857144,2.31080940579067,58.39519024015278,49.151952616990094,Hold Buy/ Liquidate Short
256,IDFC,EQ,23-May-2018,51.0,51.0,51.2,49.8,50.0,50.0,50.32,2171386,109254816.75,4172,1031100,47.49,53.335000000000015,2.3441473765694543,58.02329475313893,48.6467052468611,Hold Buy/ Liquidate Short
257,IDFC,EQ,24-May-2018,50.0,50.4,50.45,49.0,49.55,49.6,49.63,2769415,137435722.2,7349,1461972,52.79,52.84714285714286,2.354450543680606,57.556043944504076,48.13824176978165,Hold Buy/ Liquidate Short
258,IDFC,EQ,25-May-2018,49.6,49.75,51.4,49.5,51.4,51.2,50.77,1740317,88356093.85,4911,699242,40.18,52.44785714285715,2.1804557694752518,56.808768681807656,48.08694560390665,Hold Buy/ Liquidate Short
259,IDFC,EQ,28-May-2018,51.2,51.6,52.7,51.25,52.7,52.4,52.18,2208871,115268498.3,4901,516766,23.4,52.145,1.8567289268207314,55.85845785364147,48.43154214635854,Hold Buy/ Liquidate Short
260,IDFC,EQ,29-May-2018,52.4,52.7,52.8,51.4,51.55,51.65,52.16,1421430,74145872.5,5641,488380,34.36,51.915000000000006,1.6079406322758438,55.1308812645517,48.699118735448316,Hold Buy/ Liquidate Short
261,IDFC,EQ,30-May-2018,51.65,51.25,52.0,50.6,51.0,51.1,51.23,2067430,105908232.9,8056,446627,21.6,51.70928571428572,1.4850509666765475,54.67938764763881,48.73918378093263,Hold Short/ Liquidate Buy
262,IDFC,EQ,31-May-2018,51.1,51.0,51.4,49.8,50.8,50.65,50.67,8949967,453539434.4,12764,5043989,56.36,51.417142857142856,1.2168144322935803,53.85077172173002,48.98351399255569,Hold Buy/ Liquidate Short
263,IDFC,EQ,01-Jun-2018,50.65,50.85,51.6,49.25,49.5,49.35,50.15,3528318,176940403.1,10207,1067876,30.27,51.14,0.998136725643094,53.136273451286186,49.143726548713815,Hold Buy/ Liquidate Short
264,IDFC,EQ,04-Jun-2018,49.35,49.75,49.75,47.7,47.85,47.85,48.47,3551731,172153320.6,8658,1354401,38.13,50.805714285714295,1.0552412358956933,52.91619675750568,48.69523181392291,Hold Buy/ Liquidate Short
265,IDFC,EQ,05-Jun-2018,47.85,48.0,48.1,45.7,46.5,46.25,46.66,7919888,369506821.0,17143,3107774,39.24,50.41857142857143,1.4660457393583397,53.35066290728811,47.486479949854754,Hold Buy/ Liquidate Short
266,IDFC,EQ,06-Jun-2018,46.25,46.8,48.75,46.75,48.35,48.3,47.94,6244843,299405497.3,18895,1199631,19.21,50.20428571428571,1.5973377576732342,53.39896122963218,47.00961019893924,Hold Buy/ Liquidate Short
267,IDFC,EQ,07-Jun-2018,48.3,48.75,49.75,48.25,49.45,49.5,49.25,3254843,160304237.4,9925,836670,25.71,50.02071428571428,1.544162527743944,53.10903934120216,46.93238923022639,Hold Buy/ Liquidate Short
268,IDFC,EQ,08-Jun-2018,49.5,49.3,50.15,48.9,50.05,50.0,49.6,2648835,131371541.0,10430,1002932,37.86,49.977142857142844,1.5470141393191608,53.071171135781164,46.883114578504525,Hold Buy/ Liquidate Short
269,IDFC,EQ,11-Jun-2018,50.0,50.1,51.4,49.7,50.7,50.65,50.75,3600383,182716969.05,10388,1785781,49.6,49.984285714285704,1.5505865604084597,53.08545883510262,46.88311259346879,Hold Buy/ Liquidate Short
270,IDFC,EQ,12-Jun-2018,50.65,50.7,51.15,50.05,50.8,50.75,50.65,1979640,100262635.5,8111,795723,40.2,50.00785714285713,1.5585702450617565,53.12499763298064,46.890716652733616,Hold Buy/ Liquidate Short
271,IDFC,EQ,13-Jun-2018,50.75,50.65,51.4,50.45,50.55,50.65,50.95,1596708,81347698.0,4908,612816,38.38,50.102142857142844,1.5738056696158316,53.24975419637451,46.95453151791118,Hold Buy/ Liquidate Short
272,IDFC,EQ,14-Jun-2018,50.65,50.55,51.0,49.95,50.75,50.8,50.57,1267083,64071324.65,5483,455630,35.96,50.08785714285714,1.5681747281545602,53.22420659916626,46.95150768654802,Hold Buy/ Liquidate Short
273,IDFC,EQ,15-Jun-2018,50.8,51.0,51.0,49.65,49.8,50.1,50.22,4027258,202242635.65,16295,2600798,64.58,49.94785714285714,1.4500725635502187,52.848002269957576,47.0477120157567,Hold Buy/ Liquidate Short
274,IDFC,EQ,18-Jun-2018,50.1,50.0,50.0,49.25,49.6,49.55,49.59,1717764,85180476.45,5275,779131,45.36,49.76428571428572,1.303779796684408,52.37184530765454,47.1567261209169,Hold Buy/ Liquidate Short
275,IDFC,EQ,19-Jun-2018,49.55,49.0,50.0,48.1,48.95,48.6,48.62,3298088,160343236.95,12042,1801917,54.64,49.57785714285715,1.2640726523148775,52.1060024474869,47.049711838227395,Hold Buy/ Liquidate Short
276,IDFC,EQ,20-Jun-2018,48.6,48.7,49.25,48.1,49.0,49.05,48.72,1348461,65690918.65,3919,399564,29.63,49.438571428571436,1.241710093397274,51.92199161536598,46.95515124177689,Hold Buy/ Liquidate Short
277,IDFC,EQ,21-Jun-2018,49.05,49.1,49.45,48.35,49.0,48.95,48.97,2544969,124626410.55,5451,887349,34.87,49.35428571428572,1.2296948607480507,51.813675435781825,46.89489599278962,Hold Buy/ Liquidate Short
278,IDFC,EQ,22-Jun-2018,48.95,49.1,49.25,48.15,48.35,48.4,48.59,1537084,74693208.2,3599,440202,28.64,49.36285714285715,1.2234593361667003,51.809775815190555,46.91593847052375,Hold Buy/ Liquidate Short
279,IDFC,EQ,25-Jun-2018,48.4,48.3,48.9,48.1,48.15,48.3,48.56,3264446,158509018.4,5196,1587562,48.63,49.49857142857144,0.9821628968988065,51.46289722236905,47.534245634773825,Hold Buy/ Liquidate Short
280,IDFC,EQ,26-Jun-2018,48.3,48.2,48.95,47.4,47.85,47.95,48.27,4520103,218164835.7,7444,2170732,48.02,49.52214285714287,0.9451428754139509,51.41242860797077,47.63185710631497,Hold Buy/ Liquidate Short
281,IDFC,EQ,27-Jun-2018,47.95,47.95,47.95,45.55,45.6,45.95,46.21,9976821,461070129.65,22899,6039851,60.54,49.305000000000014,1.29641369228313,51.89782738456628,46.71217261543375,Hold Buy/ Liquidate Short
282,IDFC,EQ,28-Jun-2018,45.95,45.9,47.55,45.15,46.3,46.5,46.52,54313430,2526799307.25,28658,32910659,60.59,49.085000000000015,1.4894642815974424,52.0639285631949,46.10607143680513,Hold Buy/ Liquidate Short
283,IDFC,EQ,29-Jun-2018,46.5,46.5,46.85,44.25,46.15,46.2,45.62,7770039,354472728.75,11266,2838082,36.53,48.718571428571444,1.6685961724797194,52.055763773530884,45.381379083612,Hold Buy/ Liquidate Short
284,IDFC,EQ,02-Jul-2018,46.2,46.25,46.85,45.25,45.65,45.8,45.99,11185403,514377906.05,8582,7083069,63.32,48.3857142857143,1.7177432166195798,51.82120071895346,44.95022785247514,Hold Buy/ Liquidate Short
285,IDFC,EQ,03-Jul-2018,45.8,45.7,46.6,45.35,46.6,46.4,46.09,2122740,97847361.1,3520,709971,33.45,48.038571428571444,1.6493815024609062,51.337334433493254,44.739808423649635,Hold Buy/ Liquidate Short
286,IDFC,EQ,04-Jul-2018,46.4,46.3,46.45,45.45,45.55,45.6,45.93,3798972,174500253.5,7296,2160500,56.87,47.70714285714286,1.565642795352203,50.83842844784727,44.575857266438454,Hold Buy/ Liquidate Short
287,IDFC,EQ,05-Jul-2018,45.6,45.85,45.9,43.85,44.35,44.15,44.43,5669048,251879736.0,10259,2781570,49.07,47.29357142857143,1.61475698168209,50.52308539193561,44.064057465207256,Hold Buy/ Liquidate Short
288,IDFC,EQ,06-Jul-2018,44.15,44.05,45.15,44.0,44.7,44.7,44.47,2346497,104357909.95,4636,845158,36.02,46.92785714285714,1.6343249774353672,50.196507097727874,43.65920718798641,Hold Buy/ Liquidate Short
289,IDFC,EQ,09-Jul-2018,44.7,45.45,45.9,45.0,45.9,45.7,45.5,1524873,69374325.1,3301,402882,26.42,46.705,1.598156389767551,49.901312779535104,43.50868722046489,Hold Buy/ Liquidate Short
290,IDFC,EQ,10-Jul-2018,45.7,46.2,47.2,45.8,46.6,46.6,46.55,2129913,99153843.25,4476,557095,26.16,46.55,1.4892124919415868,49.52842498388317,43.571575016116824,Hold Buy/ Liquidate Short
291,IDFC,EQ,11-Jul-2018,46.6,46.7,47.0,45.45,45.6,45.65,45.96,2077298,95462734.05,5956,739767,35.61,46.334999999999994,1.320703483870902,48.976406967741795,43.69359303225819,Hold Buy/ Liquidate Short
292,IDFC,EQ,12-Jul-2018,45.65,45.85,46.35,44.95,45.95,46.0,45.8,1459049,66827419.05,4129,263047,18.03,46.13571428571428,1.1542744260142463,48.44426313774277,43.827165433685785,Hold Buy/ Liquidate Short
293,IDFC,EQ,13-Jul-2018,46.0,46.9,46.9,44.8,45.0,45.05,45.61,4653974,212246539.95,12293,1055473,22.68,45.92499999999999,0.923960954886588,47.77292190977317,44.07707809022681,Buy
294,IDFC,EQ,16-Jul-2018,45.05,45.1,45.2,43.0,43.4,43.1,43.51,3408202,148294199.1,8652,1558003,45.71,45.58499999999999,0.8688166133847968,47.32263322676958,43.84736677323039,Buy
295,IDFC,EQ,17-Jul-2018,43.1,43.15,45.8,43.15,45.65,45.6,44.87,3961402,177756377.55,11747,1141421,28.81,45.4892857142857,0.8684775740941302,47.22624086247396,43.75233056609744,Hold Buy/ Liquidate Short
296,IDFC,EQ,18-Jul-2018,45.6,45.95,45.95,43.9,44.3,44.35,44.72,2825851,126360733.8,4571,1042108,36.88,45.36071428571427,0.8368113865767101,47.03433705886769,43.687091512560855,Buy
297,IDFC,EQ,19-Jul-2018,44.35,44.5,45.65,43.55,44.9,44.75,44.75,4095017,183267128.65,6264,989294,24.16,45.298571428571414,0.8483001749465412,46.995171778464496,43.60197107867833,Buy
298,IDFC,EQ,20-Jul-2018,44.75,44.9,45.1,44.05,44.25,44.2,44.31,2121882,94010924.65,4774,677595,31.93,45.17857142857141,0.861687585210934,46.90194659899328,43.45519625814954,Buy
